timestamp,segment_id,vehicle_count,avg_speed
2024-01-03 07:45:00,1,51,36.85236257299515
2024-01-03 08:00:00,1,26,40.33816344691742
2024-01-03 08:15:00,1,48,38.455298249502334
2024-01-03 08:30:00,1,15,51.587373133928246
2024-01-03 08:45:00,1,26,39.969093674266105
2024-01-03 09:00:00,1,12,53.90786779114217
2024-01-03 09:15:00,1,29,42.193259432790974
2024-01-03 09:30:00,1,37,43.45829810085564
2024-01-03 09:45:00,1,31,41.99492747835668
2024-01-03 10:00:00,1,22,53.724384831281434
2024-01-03 10:15:00,1,31,53.22722454714031
2024-01-03 10:30:00,1,15,45.77497638301469
2024-01-03 10:45:00,1,32,44.18903999203431
2024-01-03 11:00:00,1,16,42.072449441276845
2024-01-03 11:15:00,1,43,49.22726191259645
2024-01-03 11:30:00,1,29,37.897107443978406
2024-01-03 11:45:00,1,32,46.26737997011552
2024-01-03 12:00:00,1,37,48.07985446031677
2024-01-03 12:15:00,1,22,51.52082357369516
2024-01-03 12:30:00,1,49,35.77773633205414
2024-01-03 12:45:00,1,18,48.31555842750342
2024-01-03 13:00:00,1,15,64.90205226823018
2024-01-03 13:15:00,1,38,41.57168587587069
2024-01-03 13:30:00,1,30,44.570738083625116
2024-01-03 13:45:00,1,60,27.40464699833805
2024-01-03 14:00:00,1,10,61.09866277432148
2024-01-03 14:15:00,1,26,41.48517815030152
2024-01-03 14:30:00,1,26,51.27066889177208
2024-01-03 14:45:00,1,21,45.81765635642779
2024-01-03 15:00:00,1,32,49.927067029459614
2024-01-03 15:15:00,1,54,30.54177035701784
2024-01-03 15:30:00,1,32,40.428360945005224
2024-01-03 15:45:00,1,22,37.4260616332059
2024-01-03 16:00:00,1,38,41.22030875129041
2024-01-03 16:15:00,1,41,40.636372829455205
2024-01-03 16:30:00,1,31,50.120604481066195
2024-01-03 16:45:00,1,46,34.096396020838995
2024-01-03 17:00:00,1,26,49.16702391106323
2024-01-03 17:15:00,1,9,62.42606352638428
2024-01-03 17:30:00,1,10,49.41396492510752
2024-01-03 17:45:00,1,23,55.433949292291786
2024-01-03 18:00:00,1,36,45.048758155396975
2024-01-03 18:15:00,1,11,42.787003801811515
2024-01-03 18:30:00,1,33,44.22313307679464
2024-01-03 18:45:00,1,17,57.12164563108193
2024-01-03 19:00:00,1,33,48.132958341321604
2024-01-03 19:15:00,1,29,38.758269334147194
2024-01-03 19:30:00,1,48,41.54892884091144
2024-01-03 19:45:00,1,18,65.91906587095585
2024-01-03 20:00:00,1,26,47.38031117231491
2024-01-03 20:15:00,1,15,56.891063729151924
2024-01-03 20:30:00,1,42,37.16597878527963
2024-01-03 20:45:00,1,43,34.43058911754752
2024-01-03 21:00:00,1,26,52.38496178441366
2024-01-03 21:15:00,1,35,42.826402917448355
2024-01-03 21:30:00,1,11,52.9684583558746
2024-01-03 21:45:00,1,12,53.387608937438266
2024-01-03 22:00:00,1,12,59.590538768305464
2024-01-03 22:15:00,1,24,48.63109228792842
2024-01-03 22:30:00,1,20,45.114974684047205
2024-01-03 22:45:00,1,29,44.92577150610146
2024-01-03 23:00:00,1,7,53.066975989620985
2024-01-03 23:15:00,1,35,37.817316813154555
2024-01-03 23:30:00,1,32,49.04209948249539
2024-01-03 23:45:00,1,23,45.29377766567277
2024-01-04 00:00:00,1,32,45.53647796956157
2024-01-04 00:15:00,1,9,53.90395737588245
2024-01-04 00:30:00,1,18,51.24700802295567
2024-01-04 00:45:00,1,36,46.037732551512335
2024-01-04 01:00:00,1,34,43.895335488006424
2024-01-04 01:15:00,1,14,55.76378846142666
2024-01-04 01:30:00,1,58,25.664282202768284
2024-01-04 01:45:00,1,14,46.43973982086112
2024-01-04 02:00:00,1,53,28.944585851357598
2024-01-04 02:15:00,1,40,37.715233616230165
2024-01-04 02:30:00,1,23,54.060076996517225
2024-01-04 02:45:00,1,15,46.40933228778579
2024-01-04 03:00:00,1,24,47.95016298085689
2024-01-04 03:15:00,1,41,40.04455218403985
2024-01-04 03:30:00,1,39,44.48841783353293
2024-01-04 03:45:00,1,45,23.77281122526358
2024-01-04 04:00:00,1,48,35.91240029337584
2024-01-04 04:15:00,1,19,53.72568580320144
2024-01-04 04:30:00,1,50,32.415072627619125
2024-01-04 04:45:00,1,40,34.82325406601365
2024-01-04 05:00:00,1,53,22.453964172274205
2024-01-04 05:15:00,1,17,47.57666958644349
2024-01-04 05:30:00,1,6,67.58414659382669
2024-01-04 05:45:00,1,21,57.905990579582635
2024-01-04 06:00:00,1,34,36.11910159886369
2024-01-04 06:15:00,1,21,47.367081751277816
2024-01-04 06:30:00,1,62,35.263253803724965
2024-01-04 06:45:00,1,15,40.93458109498946
2024-01-04 07:00:00,1,22,45.514644930613066
2024-01-04 07:15:00,1,11,59.076906732215285
2024-01-04 07:30:00,1,8,57.631010222060794
2024-01-04 07:45:00,1,50,27.474067337522197
2024-01-04 08:00:00,1,37,39.708368397942806
2024-01-04 08:15:00,1,33,43.454678746384744
2024-01-04 08:30:00,1,44,36.000211907976436
2024-01-04 08:45:00,1,19,57.61428380639811
2024-01-04 09:00:00,1,12,47.89477218303411
2024-01-04 09:15:00,1,27,47.76190068314342
2024-01-04 09:30:00,1,30,48.118017848729956
2024-01-04 09:45:00,1,50,41.73894147938474
2024-01-04 10:00:00,1,9,54.44502540911417
2024-01-04 10:15:00,1,13,57.72349594443422
2024-01-04 10:30:00,1,32,51.52586849043625
2024-01-04 10:45:00,1,34,40.629581614445065
2024-01-04 11:00:00,1,32,43.52664048595368
2024-01-04 11:15:00,1,35,46.365193929426454
2024-01-04 11:30:00,1,37,45.33811406272995
2024-01-04 11:45:00,1,12,49.46123504559389
2024-01-04 12:00:00,1,21,57.47393018240391
2024-01-04 12:15:00,1,19,48.2789561498213
2024-01-04 12:30:00,1,29,43.91396775353712
2024-01-04 12:45:00,1,41,35.90742553586051
2024-01-04 13:00:00,1,31,39.11476059458214
2024-01-04 13:15:00,1,24,47.75079756705539
2024-01-04 13:30:00,1,45,38.301869587849026
2024-01-04 13:45:00,1,28,47.062828407432484
2024-01-04 14:00:00,1,25,43.95331613176302
2024-01-04 14:15:00,1,10,53.47883458750131
2024-01-04 14:30:00,1,43,40.39233220091456
2024-01-04 14:45:00,1,24,46.51652412295613
2024-01-04 15:00:00,1,40,41.255284358531874
2024-01-04 15:15:00,1,21,50.912541172286154
2024-01-04 15:30:00,1,32,49.954336936621324
2024-01-04 15:45:00,1,32,55.724937094046005
2024-01-04 16:00:00,1,45,33.55630766072337
2024-01-04 16:15:00,1,44,41.26366955101174
2024-01-04 16:30:00,1,4,58.1549821594151
2024-01-04 16:45:00,1,13,54.07077239473233
2024-01-04 17:00:00,1,8,51.305833100979484
2024-01-04 17:15:00,1,12,59.50011869731381
2024-01-04 17:30:00,1,13,55.0619041318671
2024-01-04 17:45:00,1,21,45.80039021537281
2024-01-04 18:00:00,1,21,42.99138837929546
2024-01-04 18:15:00,1,57,34.819894688649036
2024-01-04 18:30:00,1,42,32.996342304919686
2024-01-04 18:45:00,1,47,30.533039034361884
2024-01-04 19:00:00,1,39,50.39040841725686
2024-01-04 19:15:00,1,52,37.594407932949714
2024-01-04 19:30:00,1,32,51.076733347088265
2024-01-04 19:45:00,1,38,43.34846051359676
2024-01-04 20:00:00,1,43,39.10265965328342
2024-01-04 20:15:00,1,21,55.20017599834923
2024-01-04 20:30:00,1,44,31.14943251975537
2024-01-04 20:45:00,1,21,50.58276778819192
2024-01-04 21:00:00,1,42,44.797987048863426
2024-01-04 21:15:00,1,11,48.08098232818042
2024-01-04 21:30:00,1,11,61.79581312882931
2024-01-04 21:45:00,1,9,54.57184276653137
2024-01-04 22:00:00,1,17,62.22501605144757
2024-01-04 22:15:00,1,36,46.62304593440737
2024-01-04 22:30:00,1,11,51.04020497718746
2024-01-04 22:45:00,1,22,56.04578145356633
2024-01-04 23:00:00,1,29,46.034375111160024
2024-01-04 23:15:00,1,36,37.63109653390315
2024-01-04 23:30:00,1,27,38.0157823525106
2024-01-04 23:45:00,1,15,46.65745862911243
2024-01-05 00:00:00,1,23,46.3664942496066
2024-01-05 00:15:00,1,17,57.287510583657706
2024-01-05 00:30:00,1,41,41.06795492687776
2024-01-05 00:45:00,1,28,48.43780936771296
2024-01-05 01:00:00,1,34,42.386935537032855
2024-01-05 01:15:00,1,35,46.39705544416804
2024-01-05 01:30:00,1,37,42.853758200826874
2024-01-05 01:45:00,1,20,46.849017376734196
2024-01-05 02:00:00,1,53,39.65282262927475
2024-01-05 02:15:00,1,48,38.499483584292804
2024-01-05 02:30:00,1,51,29.173989011022393
2024-01-05 02:45:00,1,15,56.003848741169996
2024-01-05 03:00:00,1,11,56.55316619761433
2024-01-05 03:15:00,1,54,30.427329675631196
2024-01-05 03:30:00,1,58,35.557009519159635
2024-01-05 03:45:00,1,35,41.85588125808827
2024-01-05 04:00:00,1,25,58.675076923330955
2024-01-05 04:15:00,1,40,39.09400690609632
2024-01-05 04:30:00,1,34,34.33278340324135
2024-01-05 04:45:00,1,46,30.332494356376618
2024-01-05 05:00:00,1,27,47.88854188804594
2024-01-05 05:15:00,1,11,56.71592013615423
2024-01-05 05:30:00,1,36,44.43442560346731
2024-01-05 05:45:00,1,15,50.266061419180005
2024-01-05 06:00:00,1,13,57.61369226149359
2024-01-05 06:15:00,1,37,43.069389965644675
2024-01-05 06:30:00,1,26,34.8477267125038
2024-01-05 06:45:00,1,12,62.0708688792468
2024-01-05 07:00:00,1,42,29.463928872165617
2024-01-05 07:15:00,1,25,44.6307587468436
2024-01-05 07:30:00,1,25,46.79019436890372
2024-01-05 07:45:00,1,51,28.70201071414632
2024-01-05 08:00:00,1,28,55.36275313107717
2024-01-05 08:15:00,1,36,36.45953090743678
2024-01-05 08:30:00,1,15,59.301320204140794
2024-01-05 08:45:00,1,14,58.26530570380891
2024-01-05 09:00:00,1,56,30.24192837488247
2024-01-05 09:15:00,1,35,47.0645131320115
2024-01-05 09:30:00,1,13,46.57293750054552
2024-01-05 09:45:00,1,14,54.805177859789815
2024-01-05 10:00:00,1,17,53.832030293602855
2024-01-05 10:15:00,1,58,25.96436392920689
2024-01-05 10:30:00,1,21,44.74123949269905
2024-01-05 10:45:00,1,14,49.74512082574715
2024-01-05 11:00:00,1,50,39.95247477209388
2024-01-05 11:15:00,1,26,37.65620218141777
2024-01-05 11:30:00,1,57,37.68638497402806
2024-01-05 11:45:00,1,22,49.2929562732159
2024-01-05 12:00:00,1,19,59.654965200448345
2024-01-05 12:15:00,1,38,44.434876071497754
2024-01-05 12:30:00,1,12,48.343423014663756
2024-01-05 12:45:00,1,24,47.76307353430583
2024-01-05 13:00:00,1,47,38.67078662372087
2024-01-05 13:15:00,1,45,29.478441340405013
2024-01-05 13:30:00,1,22,48.209898058931415
2024-01-05 13:45:00,1,13,56.019653333016024
2024-01-05 14:00:00,1,20,57.17587409046025
2024-01-05 14:15:00,1,41,34.26206182578298
2024-01-05 14:30:00,1,30,36.43822039838131
2024-01-05 14:45:00,1,13,51.97642712017562
2024-01-05 15:00:00,1,29,52.75259272684612
2024-01-05 15:15:00,1,29,48.123105172347344
2024-01-05 15:30:00,1,30,51.00088502586613
2024-01-05 15:45:00,1,6,66.16903425864686
2024-01-05 16:00:00,1,20,43.61626599904216
2024-01-05 16:15:00,1,36,35.99962377731827
2024-01-05 16:30:00,1,38,35.50715347442979
2024-01-05 16:45:00,1,21,54.25824030166223
2024-01-05 17:00:00,1,13,64.90399396167257
2024-01-05 17:15:00,1,35,39.998709675131394
2024-01-05 17:30:00,1,53,29.537308134233264
2024-01-05 17:45:00,1,54,26.883446969644602
2024-01-05 18:00:00,1,24,44.42729547714985
2024-01-05 18:15:00,1,48,39.85949848660727
2024-01-05 18:30:00,1,25,37.28140958163698
2024-01-05 18:45:00,1,27,51.008038927515784
2024-01-05 19:00:00,1,57,44.08846916920552
2024-01-05 19:15:00,1,12,61.23984981421676
2024-01-05 19:30:00,1,48,33.6917703841474
2024-01-05 19:45:00,1,37,44.35320780862895
2024-01-05 20:00:00,1,18,56.10470476347339
2024-01-05 20:15:00,1,21,42.03096449371341
2024-01-05 20:30:00,1,50,24.629169030914856
2024-01-05 20:45:00,1,14,56.310388196512854
2024-01-05 21:00:00,1,39,36.8609175358062
2024-01-05 21:15:00,1,10,47.14114207783038
2024-01-05 21:30:00,1,38,38.18231841735326
2024-01-05 21:45:00,1,27,44.7009657976603
2024-01-05 22:00:00,1,25,54.26090878995977
2024-01-05 22:15:00,1,49,39.03464166555862
2024-01-05 22:30:00,1,28,41.99619461682323
2024-01-05 22:45:00,1,20,58.21235874972781
2024-01-05 23:00:00,1,38,42.98602718848995
2024-01-05 23:15:00,1,44,42.1165712958938
2024-01-05 23:30:00,1,38,40.30325345563191
2024-01-05 23:45:00,1,35,51.038291671492814
2024-01-06 00:00:00,1,23,53.46550118686539
2024-01-06 00:15:00,1,34,36.77823013555798
2024-01-06 00:30:00,1,7,53.17343725200208
2024-01-06 00:45:00,1,37,33.363540673065074
2024-01-06 01:00:00,1,36,36.82123195354778
2024-01-06 01:15:00,1,14,52.08431453547352
2024-01-06 01:30:00,1,53,39.25961773311118
2024-01-06 01:45:00,1,42,40.48313153104103
2024-01-06 02:00:00,1,20,53.708326936206504
2024-01-06 02:15:00,1,30,47.16530262862368
2024-01-06 02:30:00,1,11,50.13346675825352
2024-01-06 02:45:00,1,11,49.27183038262815
2024-01-06 03:00:00,1,24,44.702851168386225
2024-01-06 03:15:00,1,11,50.37428212678737
2024-01-06 03:30:00,1,25,40.606256123483405
2024-01-06 03:45:00,1,14,55.563640263319286
2024-01-06 04:00:00,1,17,41.70177310509966
2024-01-06 04:15:00,1,30,44.412121278465854
2024-01-06 04:30:00,1,36,42.41640913865863
2024-01-06 04:45:00,1,40,36.39513420144933
2024-01-06 05:00:00,1,43,41.96035172582684
2024-01-06 05:15:00,1,33,49.76460481092935
2024-01-06 05:30:00,1,10,52.39478780841735
2024-01-06 05:45:00,1,25,45.108134999534734
2024-01-06 06:00:00,1,43,32.45097411792899
2024-01-06 06:15:00,1,18,51.75825846536662
2024-01-06 06:30:00,1,50,41.342566382150544
2024-01-06 06:45:00,1,23,52.45654550792649
2024-01-06 07:00:00,1,12,59.227522561961436
2024-01-06 07:15:00,1,47,40.61929225086605
2024-01-06 07:30:00,1,33,38.600736528733286
2024-01-06 07:45:00,1,17,50.698580227536105
2024-01-06 08:00:00,1,42,46.24327125795672
2024-01-06 08:15:00,1,45,34.745303490212066
2024-01-06 08:30:00,1,50,28.95953088361166
2024-01-06 08:45:00,1,39,47.33104650844045
2024-01-06 09:00:00,1,35,44.549606439043714
2024-01-06 09:15:00,1,14,51.25461406949879
2024-01-06 09:30:00,1,5,60.25422417584848
2024-01-06 09:45:00,1,27,43.61782831052509
2024-01-06 10:00:00,1,28,40.91332754434818
2024-01-06 10:15:00,1,15,50.55786402536334
2024-01-06 10:30:00,1,21,49.335059864033546
2024-01-06 10:45:00,1,16,52.638391466634275
2024-01-06 11:00:00,1,53,34.32403360992144
2024-01-06 11:15:00,1,34,40.172218885334274
2024-01-06 11:30:00,1,18,53.244315210380584
2024-01-06 11:45:00,1,36,42.04922694932064
2024-01-06 12:00:00,1,23,41.123945460927985
2024-01-06 12:15:00,1,33,40.17988314446806
2024-01-06 12:30:00,1,16,55.89866931675878
2024-01-06 12:45:00,1,34,33.02695516512193
2024-01-06 13:00:00,1,15,57.86225787296311
2024-01-06 13:15:00,1,40,33.61169870118618
2024-01-06 13:30:00,1,15,58.054416625778245
2024-01-06 13:45:00,1,27,46.60126521935541
2024-01-06 14:00:00,1,39,41.78289646777043
2024-01-06 14:15:00,1,33,40.59947573257898
2024-01-06 14:30:00,1,43,34.84653250561819
2024-01-06 14:45:00,1,40,45.2189224231921
2024-01-06 15:00:00,1,22,38.738161276988464
2024-01-06 15:15:00,1,19,46.97473037629801
2024-01-06 15:30:00,1,20,49.863382837373905
2024-01-06 15:45:00,1,39,44.5199749566977
2024-01-06 16:00:00,1,20,46.97055557611988
2024-01-06 16:15:00,1,51,32.958387033034704
2024-01-06 16:30:00,1,17,57.52354909366811
2024-01-06 16:45:00,1,18,48.540695798748736
2024-01-06 17:00:00,1,40,41.81352936471843
2024-01-06 17:15:00,1,53,34.27856644474902
2024-01-06 17:30:00,1,16,59.853284653671935
2024-01-06 17:45:00,1,45,41.2893619050497
2024-01-06 18:00:00,1,25,42.59641869290421
2024-01-06 18:15:00,1,14,50.10040604572906
2024-01-06 18:30:00,1,33,47.44122268371239
2024-01-06 18:45:00,1,17,50.24289692901446
2024-01-06 19:00:00,1,9,57.951755950942776
2024-01-06 19:15:00,1,33,38.83365858670788
